2413,Tyn,8,Crimean,Sunni,Livestock,Steppe,no,no,0,0
2414,Azaraba,9,Crimean,Sunni,Livestock,Steppe,no,no,0,0
2415,Etkara,8,Mishary,Sunni,Livestock,Steppe,no,no,0,0
2416,Majar,8,Astrakhani,Sunni,Livestock,Steppe,no,no,0,0
2417,Kuma,6,Astrakhani,Sunni,Iron,Steppe,no,no,0,0
2418,Ukek,7,Astrakhani,Sunni,Iron,Steppe,no,no,0,0
2419,Kanadey,6,Kazani,Sunni,Livestock,Steppe,no,no,0,0
2420,Agyidel,11,Bashkir,Sunni,Iron,Steppe,no,no,0,0
2421,Juketau,6,Kazani,Sunni,Grain,Steppe,no,no,0,0
2422,Veda-Suvar,9,Kazani,Sunni,Grain,Steppe,no,no,0,0
2423,Alatyr,8,Russian,Orthodox,Grain,Steppe,no,no,0,0
2424,Przemysl,7,Ruthenian,Orthodox,Livestock,Woods,no,no,0,0
2425,Naryan-Mar,0,a,a,a,Woods,,,,
2426,Yamal,0,a,a,a,Woods,no,,,
2427,Beloyarskiy,9,Ostyaki,Tengri,Fur,Ocean,no,no,0,0
2428,Yugan,3,Ostyaki,Sunni,Fur,Ocean,no,no,0,0
2429,Variegansk,3,Ostyaki,Sunni,Fur,Woods,no,no,0,0
2430,Troitskiy,3,Samoyed,Tengri,Unknown,Woods,no,no,0,0
2431,Uchaminskiy,3,Tungus,Tengri,Unknown,Forest,no,no,0,0
2432,Igarka,3,Tungus,Tengri,Unknown,Forest,no,no,0,0
2433,Vah,6,Ostyaki,Tengri,Fur,Woods,no,no,0,0
2434,Barnaul,3,Kirgiz,Tengri,Unknown,Woods,no,no,0,0
2435,Olyokminsk,3,Yakut,Tengri,Unknown,Steppe,no,no,0,0
2436,Chunskaya,3,Tungus,Tengri,Unknown,Woods,no,no,0,0
2437,Seganka,3,Tungus,Tengri,Unknown,Forest,no,no,0,0
2438,Kharya,3,Yakut,Tengri,Unknown,Forest,no,no,0,0
2439,Zasjiversk,3,Yukagyr,Tengri,Unknown,Forest,no,no,0,0
2440,Kagyrgyn,3,Kamchatkan,Tengri,Fish,Forest,no,no,0,0
2441,Iglino,8,Siberian,Tengri,Fur,Glacial,no,no,0,0
2442,Ust-Kut,3,Buryat,Tengri,Unknown,Steppe,no,no,0,0
2443,Kansk,3,Buryat,Tengri,Unknown,Woods,no,no,0,0
2444,Bashgird,6,Bashkir,Sunni,Gold,Woods,no,no,0,0
2445,Mangazea,7,Samoyed,Tengri,Fur,Mountain,no,yes,0,0
2446,Chara,9,Buryat,Tengri,Unknown,Forest,no,no,0,0
2447,Matrega,5,Pontic Greek,Orthodox,Livestock,Woods,no,no,0,0
2448,Murzuk,3,Tunisian,Sunni,Ivory,Steppe,no,no,0,0
2449,Hun,3,Tunisian,Sunni,Livestock,Desert,no,no,0,0
2450,Ghadames,3,Tunisian,Sunni,Spices,Desert,no,no,0,0
2451,Thubaqt,3,Tunisian,Sunni,Cloth,Desert,no,no,0,0
2452,Zuwarah,3,Tunisian,Ibadi,Fish,Coastal Desert,no,no,0,0
2453,Sfax,7,Tunisian,Sunni,Sugar,Coastal Desert,no,no,0,0
2454,El,5,Tunisian,Sunni,Wool,Drylands,yes,no,0,0
2455,Bizerte,9,Tunisian,Sunni,Grain,Highlands,no,no,0,0
2456,Touggourt,3,Algerian,Sunni,Spices,Drylands,no,no,0,0
2457,Ghardaia,3,Berber,Ibadi,Livestock,Desert,no,no,0,0
2458,Msila,3,Algerian,Sunni,Salt,Desert,no,no,0,0
2459,Medea,3,Algerian,Sunni,Grain,Highlands,no,no,0,0
2460,Oulad,3,Moroccan,Sunni,Livestock,Highlands,no,no,0,0
2461,Mostaganem,8,Algerian,Sunni,Grain,Desert,yes,no,0,0
2462,Ouarsenis,5,Berber,Sunni,Livestock,Drylands,no,no,0,0
2463,Kasdir,3,Berber,Sunni,Livestock,Highlands,no,no,0,0
2464,Ouarzazate,5,Berber,Sunni,Grain,Highlands,no,no,0,0
2465,Oujda,7,Berber,Sunni,Wool,Highlands,no,no,0,0
2466,Tagmadert,10,Moroccan,Sunni,Spices,Highlands,no,no,1,0
2467,Meknes,10,Moroccan,Sunni,Cloth,Drylands,no,no,0,0
2468,Tadla,7,Moroccan,Sunni,Copper,Mountain,no,no,0,0
2469,Mazzagan,5,Moroccan,Sunni,Grain,Mountain,no,no,0,0
2470,Mogador,5,Berber,Sunni,Grain,Drylands,no,no,0,0
2471,Chott el-Jerid,0,a,a,a,Mountain,,,,
2472,Ouargla,3,Berber,Ibadi,Slaves,Desert,no,no,0,0
2473,Susa,12,Tunisian,Sunni,Sugar,Ocean,no,no,0,0
2474,Tajhari,3,Tuareg,Sunni,Unknown,Drylands,no,no,0,0
2475,Djado,3,Tuareg,Sunni,Unknown,Desert,no,no,0,0
2476,Kumeyaay,6,Piman,Totemism,Unknown,Desert,no,no,0,0
2477,Yuki,3,Chinook,Totemism,Unknown,Drylands,no,no,0,0
2478,Tachi,3,Yokuts,Totemism,Unknown,Mountain,no,no,0,0
2479,Maidu,3,Yokuts,Totemism,Unknown,Highlands,no,no,0,0
2480,Shasta,3,Chinook,Totemism,Unknown,Hills,no,no,0,0
2481,Klamath,3,Chinook,Totemism,Unknown,Mountain,no,no,0,0
2482,Kalapuya,3,Chinook,Totemism,Unknown,Mountain,no,no,0,0
2483,Umatilla,3,Chinook,Totemism,Unknown,Woods,no,no,0,0
2484,Quileute,3,Salish,Totemism,Unknown,Highlands,no,no,0,0
2485,Chehalis,3,Salish,Totemism,Unknown,Mountain,no,no,0,0
2486,Yakima,3,Salish,Totemism,Unknown,Mountain,no,no,0,0
2487,Spokane,3,Salish,Totemism,Unknown,Mountain,no,no,0,0
2488,Palus,3,Salish,Totemism,Unknown,Woods,no,no,0,0
2489,Bohogue,3,Shoshone,Totemism,Unknown,Highlands,no,no,0,0
2490,Goshute,3,Shoshone,Totemism,Unknown,Highlands,no,no,0,0
2491,Hualapai,3,Piman,Totemism,Unknown,Desert,no,no,0,0
2492,Chiricahua,3,Apache,Totemism,Unknown,Mountain,no,no,0,0
2493,Hopi,3,Pueblo,Totemism,Unknown,Drylands,no,no,0,0
2494,Zuni,3,Pueblo,Totemism,Wool,Mountain,no,no,0,0
2495,Acoma,5,Pueblo,Totemism,Grain,Mountain,no,no,0,0
2496,Jicarilla,3,Mescalero,Totemism,Unknown,Mountain,no,no,0,0
2497,Lipiyanes,3,Lipan,Totemism,Unknown,Highlands,no,no,0,0
2498,Jumano,3,Mescalero,Totemism,Unknown,Steppe,no,no,0,0
2499,Coahuilteco,3,Lipan,Totemism,Unknown,Drylands,no,yes,0,0
2500,Querecho,3,Lipan,Totemism,Unknown,Steppe,no,no,0,0
2501,Piegan,3,Blackfoot,Totemism,Unknown,Steppe,no,no,0,0
2502,Haaninin,3,Blackfoot,Totemism,Fur,Highlands,no,no,0,0
2503,Ashshipite,3,Kiowa,Totemism,Unknown,Steppe,no,no,0,0
2504,Eelalapito,3,Blackfoot,Totemism,Unknown,Drylands,no,no,0,0
2505,Outoulibi,3,Pawnee,Totemism,Unknown,Highlands,no,no,0,0
2506,Kuccuntikka,3,Shoshone,Totemism,Unknown,Mountain,no,no,0,0
2507,Baachinena,3,Wichita,Totemism,Unknown,Mountain,no,no,0,0
2508,Skiri,3,Pawnee,Totemism,Unknown,Drylands,no,no,0,0
2509,Utsehta,3,Wichita,Totemism,Unknown,Grassland,no,no,0,0
2510,Mandan,3,Arapaho,Totemism,Unknown,Hills,no,no,0,0
2511,Itscheabine,3,Nakota,Totemism,Fur,Steppe,no,no,0,0
2512,Wahpekute,3,Dakota,Totemism,Unknown,Grassland,no,no,0,0
2513,Moingwena,3,Illini,Totemism,Unknown,Forest,no,no,0,0
2514,Michigamea,3,Illini,Totemism,Unknown,Savannah,no,no,0,0
2515,Satsukhdin,3,Yoron,Totemism,Unknown,Savannah,no,no,0,0
2516,Adai,4,Caddo,Totemism,Unknown,Hills,no,no,0,0
2517,Mdewakanton,3,Dakota,Totemism,Fur,Marsh,no,no,0,0
2518,Noquet,3,Anishinabe,Totemism,Unknown,Forest,no,no,0,0
2519,Kilatika,3,Miami,Totemism,Unknown,Hills,no,no,0,0
2520,Mengkonkia,3,Miami,Totemism,Unknown,Savannah,no,no,0,0
2521,Okouara,4,Anishinabe,Totemism,Unknown,Savannah,no,no,0,0
2522,Mascouten,3,Mesquakie,Totemism,Unknown,Woods,no,no,0,0
2523,Piankeshaw,3,Miami,Totemism,Unknown,Woods,no,no,0,0
2524,Wabash,3,Osage,Totemism,Grain,Woods,no,no,0,0
2525,Chillicothe,3,Shawnee,Totemism,Fur,Woods,no,no,0,0
2526,Shatteras,3,Shawnee,Totemism,Fur,Woods,no,no,0,0
2527,Atali,3,Creek,Totemism,Fur,Woods,no,no,0,0
2528,Yazoo,5,Natchez,Totemism,Cotton,Hills,no,no,0,0
2529,Natchez,3,Natchez,Totemism,Cotton,Woods,no,no,0,0
2530,Biloxi,5,Choctaw,Totemism,Unknown,Woods,no,no,0,0
2531,Napochi,3,Creek,Totemism,Tobacco,Savannah,no,no,0,0
2532,Tohome,5,Choctaw,Totemism,Grain,Hills,no,no,0,0
2533,Chatot,3,Creek,Totemism,Unknown,Farmlands,no,no,0,0
2534,Yustaga,3,Yamasee,Totemism,Unknown,Savannah,no,no,0,0
2535,Calusa,3,Yamasee,Totemism,Unknown,Marsh,no,no,0,0
2536,Mayaimi,3,Arawak,Totemism,Unknown,Savannah,no,no,0,0
2537,Hitchiti,3,Yamasee,Totemism,Cotton,Marsh,no,no,0,0
2538,Yamasee,3,Yamasee,Totemism,Cotton,Marsh,no,no,0,0
2539,Mocama,3,Yamasee,Totemism,Unknown,Savannah,no,no,0,0
2540,Coweta,3,Creek,Totemism,Tobacco,Marsh,no,no,0,0
2541,Saluda,5,Catawba,Totemism,Unknown,Woods,no,no,0,0
2542,Cusabo,5,Catawba,Totemism,Unknown,Woods,no,no,0,0
2543,Waccamaw,5,Catawba,Totemism,Unknown,Savannah,no,no,0,0
2544,Yadkin,5,Catawba,Totemism,Unknown,Savannah,no,no,0,0
2545,Waxhaw,3,Catawba,Totemism,Unknown,Woods,no,no,0,0
2546,Chicora,5,Catawba,Totemism,Unknown,Woods,no,no,0,0
2547,Nanticoke,5,Powhatan,Totemism,Unknown,Savannah,no,no,0,0
2548,Tutelo,5,Yuchi,Totemism,Unknown,Coastline,no,no,0,0
2549,Moratok,3,Powhatan,Totemism,Unknown,Hills,no,no,0,0
2550,Doeg,5,Powhatan,Totemism,Unknown,Woods,no,no,0,0
2551,Monongahela,3,Shawnee,Totemism,Unknown,Grassland,no,no,0,0
2552,Manahoac,3,Susquehannock,Totemism,Unknown,Woods,no,no,0,0
2553,Potomac,5,Susquehannock,Totemism,Unknown,Hills,no,no,0,0
2554,Nanticoke,5,Powhatan,Totemism,Unknown,Hills,no,no,0,0
2555,Honniasont,5,Tionontate,Totemism,Unknown,Coastline,no,no,1,0
2556,Juniata,3,Susquehannock,Totemism,Unknown,Hills,no,no,0,0
2557,Atrakwaye,3,Susquehannock,Totemism,Grain,Hills,no,no,0,0
2558,Espachomy,5,Delaware,Totemism,Unknown,Hills,no,no,0,0
2559,Adirondack,3,Iroquois,Totemism,Unknown,Hills,no,no,0,0
2560,Quinnipiac,5,Pequot,Totemism,Unknown,Hills,no,no,0,0
2561,Wampanoag,6,Massachusset,Totemism,Unknown,Woods,no,no,0,0
2562,Pennacook,5,Massachusset,Totemism,Unknown,Coastline,no,no,0,0
2563,Missisquoi,5,Abenaki,Totemism,Unknown,Hills,no,no,0,0
2564,Sokoki,3,Abenaki,Totemism,Fur,Hills,no,no,0,0
2565,Kennebec,3,Abenaki,Totemism,Unknown,Mountain,no,no,0,0
2566,Passamaquoddy,5,Maliseet,Totemism,Unknown,Hills,no,no,0,0
2567,Aroostook,3,Maliseet,Totemism,Unknown,Woods,no,no,0,0
2568,Kespukwitk,5,Mikmaq,Totemism,Unknown,Hills,no,no,0,0
2569,Eskikewakik,5,Mikmaq,Totemism,Unknown,Woods,no,no,1,0
2570,Wolastoqiyik,5,Maliseet,Totemism,Unknown,Woods,no,no,1,0
2571,Madawaska,3,Maliseet,Totemism,Unknown,Woods,no,no,0,0
2572,Siknikt,5,Mikmaq,Totemism,Unknown,Hills,no,no,0,0
2573,Placentia,5,Innu,Totemism,Unknown,Forest,no,no,0,0
2574,Sikumiut,3,Inuit,Totemism,Unknown,Forest,no,no,0,0
2575,Naskapi,3,Innu,Totemism,Unknown,Glacial,no,no,0,0
2576,Mingan,3,Innu,Totemism,Unknown,Forest,no,no,0,0
2577,Manicouagan,3,Innu,Totemism,Unknown,Forest,no,no,0,0
2578,Anticosti,3,Innu,Totemism,Unknown,Hills,no,no,0,0
2579,Piekougami,3,Innu,Totemism,Fur,Coastline,no,no,0,0
2580,Atikamekw,3,Algonquin,Totemism,Unknown,Hills,no,no,0,0
2581,Timiskaming,3,Algonquin,Totemism,Unknown,Hills,no,no,0,0
2582,Maliseet,3,Maliseet,Totemism,Unknown,Forest,no,no,0,0
2583,Etchemins,5,Laurentian,Totemism,Unknown,Forest,no,no,0,0
2584,Loup,5,Laurentian,Totemism,Unknown,Forest,no,no,0,0
2585,Arendaronon,5,Huron,Totemism,Fur,Woods,no,no,0,0
2586,Tionontate,5,Tionontate,Totemism,Tobacco,Woods,no,no,0,0
2587,Odawa,3,Anishinabe,Totemism,Fur,Woods,no,no,0,0
2588,Piscatang,3,Cree,Totemism,Unknown,Woods,no,no,0,0
2589,Kesagami,3,Cree,Totemism,Fur,Forest,no,no,0,0
2590,Shaggami,3,Cree,Totemism,Unknown,Forest,no,no,0,0
2591,Outoulibi,3,Cree,Totemism,Unknown,Forest,no,no,0,0
2592,Omushkego,4,Cree,Totemism,Unknown,Forest,no,no,0,0
2593,Wappus,3,Bungi,Totemism,Unknown,Marsh,no,no,0,0
2594,Quenebigon,3,Cree,Totemism,Unknown,Forest,no,no,0,0
2595,Kesyehotinne,3,Chipewyan,Totemism,Unknown,Forest,no,no,0,0
2596,Mahmikiwiniyak,3,Plains Cree,Totemism,Unknown,Forest,no,no,0,0
2597,Sipiwininiwak,3,Chipewyan,Totemism,Unknown,Savannah,no,no,0,0
2598,Hebina,3,Blackfoot,Totemism,Unknown,Savannah,no,no,0,0
2599,Athabasca,3,Chipewyan,Totemism,Unknown,Grassland,no,no,0,0
2600,Nihithawak,3,Chipewyan,Totemism,Unknown,Marsh,no,no,0,0
2601,Danezaa,4,Athabascan,Totemism,Unknown,Marsh,no,no,0,0
2602,Siksikawa,3,Blackfoot,Totemism,Unknown,Forest,no,no,0,0
2603,Sekani,3,Athabascan,Totemism,Unknown,Grassland,no,no,0,0
2604,Dakelh,4,Athabascan,Totemism,Unknown,Forest,no,no,0,0
2605,Secwepemc,4,Athabascan,Totemism,Unknown,Mountain,no,no,0,0
2606,Tsilhqotin,4,Athabascan,Totemism,Unknown,Mountain,no,no,0,0
2607,Okanagan,4,Salish,Totemism,Unknown,Hills,no,no,0,0
2608,Rocky Mountains,0,a,a,a,Hills,,,,
2609,Quileute,3,Chinook,Totemism,Unknown,Mountain,no,no,0,0
2610,Heiltsuk,5,Salish,Totemism,Unknown,Ocean,no,no,0,0
2611,Quileute,3,Aleutian,Totemism,Unknown,Mountain,no,no,0,0
2612,Eyak,3,Haida,Totemism,Unknown,Forest,no,no,0,0
2613,Sitka,3,Haida,Totemism,Unknown,Mountain,no,no,0,0
2614,Cotoname,3,Chichimecan,Animism,Unknown,Mountain,no,no,0,0
2615,Pechichitane,3,Guamares,Animism,Gold,Drylands,no,no,0,0
2616,Seri,3,Piman,Totemism,Unknown,Mountain,no,no,0,0
2617,Huichol,3,Tepic,Nahuatl,Wool,Desert,no,no,0,0
2618,Toboso,3,Chichimecan,Animism,Unknown,Mountain,no,no,0,0
2619,Laguneros,3,Chichimecan,Animism,Unknown,Desert,no,no,0,0
2620,Nakipa,3,Piman,Totemism,Unknown,Drylands,no,no,0,0
2621,Tizapan,7,Tepic,Nahuatl,Grain,Drylands,no,no,0,0
2622,Zinapecuaro,7,Purepecha,Nahuatl,Grain,Highlands,no,no,0,0
2623,Cutzamala,7,Matlatzinca,Nahuatl,Sugar,Highlands,yes,no,0,0
2624,Tzintzuntzan,9,Purepecha,Nahuatl,Grain,Highlands,no,no,0,1
2625,Hinonoeino,3,Wichita,Totemism,Unknown,Highlands,no,no,0,0
2626,Matlatzinca,7,Matlatzinca,Nahuatl,Gold,Steppe,no,no,0,0
2627,Cihuatlan,5,Tlapanec,Nahuatl,Gems,Highlands,no,no,0,0
2628,Tepeacac,5,Aztek,Nahuatl,Grain,Hills,no,no,0,0
2629,Coyolapan,5,Mixtec,Nahuatl,Gold,Highlands,no,no,0,0
2630,Tochtepec,5,Chontales,Mayan,Fish,Highlands,no,no,0,0
2631,Tres,5,Chontales,Mayan,Fish,Jungle,no,no,0,0
2632,Xicallanco,5,Chontales,Mayan,Cocoa,Grassland,no,no,2,0
2633,Ceh,9,Yucatec,Mayan,Cocoa,Grassland,no,no,0,0
2634,Uaymil,7,Yucatec,Mayan,Cocoa,Grassland,no,no,0,0
2635,Chiapas,5,Lacandon,Mayan,Cocoa,Jungle,no,no,0,0
2636,Chacujal,5,Highland Mayan,Mayan,Gems,Jungle,no,no,1,0
2637,Chortli,3,Highland Mayan,Mayan,Naval Supplies,Jungle,no,no,0,0
2638,Xoconochco,7,Zapotek,Nahuatl,Cocoa,Jungle,no,no,0,0
2639,Raritan,5,Delaware,Totemism,Unknown,Hills,no,no,0,0
2640,Lenca,3,Miskito,Animism,Unknown,Woods,no,no,0,0
2641,Tziccoac,3,Wastek,Mayan,Sugar,Hills,no,no,0,0
2642,Metztitlan,3,Otomi,Nahuatl,Grain,Jungle,no,no,0,0
2643,Apatzingan,5,Purepecha,Nahuatl,Grain,Hills,no,no,0,0
2644,Cholula,9,Aztek,Nahuatl,Sugar,Drylands,no,no,0,0
2645,Teloloapan,5,Aztek,Nahuatl,Gold,Highlands,no,no,0,0
2646,Coixtlahuacan,7,Mixtec,Nahuatl,Dyes,Highlands,no,no,0,0
2647,Cuetlaxtlan,5,Totonac,Nahuatl,Sugar,Highlands,no,no,2,0
2648,Yopi,7,Tlapanec,Nahuatl,Fish,Jungle,no,no,0,0
2649,Tehuantepec,5,Zapotek,Nahuatl,Fish,Hills,no,no,0,0
2650,Champutun,7,Yucatec,Mayan,Cocoa,Jungle,no,no,0,0
2651,Ah,7,Yucatec,Mayan,Cocoa,Grassland,no,no,0,0
2652,Ecab,7,Yucatec,Mayan,Fish,Jungle,no,no,1,0
2653,Iximche,7,Highland Mayan,Mayan,Gems,Grassland,no,no,0,0
2654,Baracoa,5,Arawak,Animism,Unknown,Hills,no,no,0,0
2655,Bayamo,6,Arawak,Animism,Unknown,Jungle,no,no,0,0
2656,Camaguey,5,Arawak,Animism,Unknown,Jungle,no,no,0,0
2657,Colliman,9,Tecos,Nahuatl,Fish,Savannah,no,no,0,0
2658,Maguana,5,Arawak,Animism,Unknown,Hills,no,no,0,0
2659,Magua,4,Arawak,Animism,Unknown,Hills,no,no,0,0
2660,Managua,3,Miskito,Animism,Unknown,Jungle,no,no,0,0
2661,Uluas,3,Miskito,Animism,Unknown,Hills,no,no,0,0
2662,Olancho,3,Miskito,Animism,Unknown,Jungle,no,no,0,0
2663,Nicoya,3,Muisca,Animism,Unknown,Jungle,no,no,0,0
2664,Veraguas,3,Muisca,Animism,Unknown,Jungle,no,no,0,0
2665,Ais,4,Caddo,Totemism,Unknown,Jungle,no,no,0,0
2666,Tuintsunde,3,Lipan,Totemism,Unknown,Woods,no,no,0,0
2667,Cacaxtes,3,Lipan,Totemism,Unknown,Grassland,no,no,0,0
2668,Borrado,3,Wastek,Totemism,Unknown,Drylands,no,no,0,0
2669,Hasinai,3,Caddo,Totemism,Unknown,Drylands,no,no,0,0
2670,Tahontaenrat,5,Huron,Totemism,Tobacco,Savannah,no,no,0,0
2671,Missisage,4,Anishinabe,Totemism,Unknown,Woods,no,no,0,0
2672,Kitkehaki,3,Pawnee,Totemism,Unknown,Forest,no,no,0,0
2673,Pasai,15,Acehnese,Sunni,Spices,Steppe,no,no,2,0
2674,Peureulak,11,Acehnese,Sunni,Spices,Grassland,no,no,0,0
2675,Rokan,8,Sumatran,Sunni,Fish,Grassland,no,no,0,0
2676,Indragiri,7,Sumatran,Sunni,Copper,Grassland,no,no,0,0
2677,Jambi,9,Sumatran,Sunni,Incense,Grassland,no,no,0,0
2678,Bangka,7,Sumatran,Hinduism,Unknown,Grassland,no,no,0,0
2679,Belitung,7,Sumatran,Hinduism,Unknown,Coastline,no,no,0,0
2680,Muko-Muko,6,Sumatran,Hinduism,Grain,Coastline,no,no,0,0
2681,Pagarruyung,9,Sumatran,Buddhism,Gold,Jungle,no,no,0,0
2682,Pariaman,6,Sumatran,Hinduism,Grain,Jungle,no,no,0,0
2683,Mentawai,3,Sumatran,Hinduism,Unknown,Drylands,no,no,0,0
2684,Nias,3,Sumatran,Hinduism,Unknown,Coastline,no,no,0,0
2685,Gayo,7,Acehnese,Sunni,Tropical Wood,Coastline,no,no,0,0
2686,Tanjungpinaung,7,Malayan,Sunni,Naval Supplies,Jungle,no,no,0,0
2687,Pakuan,11,Sundanese,Hinduism,Grain,Coastline,no,no,0,0
2688,Sumedang,8,Sundanese,Hinduism,Spices,Grassland,no,no,0,0
2689,Pekalongan,6,Javanese,Hinduism,Naval Supplies,Grassland,no,no,0,0
2690,Kotagede,13,Javanese,Hinduism,Grain,Grassland,no,no,0,2
2691,Kediri,6,Javanese,Hinduism,Fish,Grassland,no,no,0,0
2692,Madura,5,Javanese,Hinduism,Tropical Wood,Jungle,no,no,0,0
2693,Lombok,6,Nusa Tenggara,Animism,Unknown,Coastline,no,no,0,0
2694,Gangneung,3,Korean,Confucianism,Fish,Grassland,no,no,0,0
2695,Timor,9,Nusa Tenggara,Animism,Unknown,Hills,no,no,0,0
2696,Yamdena,9,Moluccan,Animism,Unknown,Grassland,no,no,0,0
2697,Tondo,12,Filipino,Animism,Spices,Coastline,no,no,0,0
2698,Binalatongan,6,Filipino,Animism,Salt,Hills,no,no,1,0
2699,Bikol,6,Filipino,Animism,Unknown,Hills,no,no,0,0
2700,Panay,9,Filipino,Animism,Grain,Coastline,no,no,1,0
2701,Tagloc,6,Filipino,Animism,Unknown,Coastline,no,no,0,0
2702,Butuan,6,Filipino,Animism,Gems,Hills,no,no,1,0
2703,Lehad,8,Bornean,Sunni,Spices,Marsh,no,no,0,0
2704,Sibu,10,Bornean,Sunni,Spices,Jungle,no,no,0,0
2705,Sigalang,8,Bornean,Sunni,Gems,Jungle,no,no,0,0
2706,Katapang,6,Bornean,Hinduism,Unknown,Jungle,no,no,0,0
2707,Barito,6,Bornean,Hinduism,Unknown,Jungle,no,no,0,0
2708,Sampit,5,Bornean,Hinduism,Unknown,Jungle,no,no,0,0
2709,Tarakan,6,Bornean,Hinduism,Fish,Jungle,no,no,0,0
2710,Sambaliung,6,Bornean,Hinduism,Fish,Jungle,no,no,0,0
2711,Bulungan,7,Bornean,Hinduism,Tropical Wood,Jungle,no,no,0,0
2712,Samarinda,8,Bornean,Hinduism,Spices,Jungle,no,no,0,0
2713,Gorontalo,5,Sulawesi,Animism,Unknown,Jungle,no,no,0,0
2714,Palu,8,Sulawesi,Animism,Unknown,Coastline,no,no,1,0
2715,Palopo,9,Sulawesi,Animism,Iron,Coastline,no,no,0,0
2716,Buton,8,Sulawesi,Animism,Spices,Hills,no,no,0,0
2717,Sula,5,Moluccan,Animism,Unknown,Coastline,no,no,0,0
2718,Fak-Fak,3,Papuan,Animism,Unknown,Coastline,no,no,0,0
2719,Madang,3,Papuan,Animism,Unknown,Coastline,no,no,0,0
2720,Lae,3,Papuan,Animism,Unknown,Jungle,no,no,0,0
2721,Kerema,3,Papuan,Animism,Unknown,Grassland,no,no,0,0
2722,Daru,3,Papuan,Animism,Unknown,Jungle,no,no,0,0
2723,Yos,3,Papuan,Animism,Unknown,Jungle,no,no,0,0
2724,Asmat,3,Papuan,Animism,Unknown,Jungle,no,no,0,0
2725,Aru,3,Moluccan,Animism,Unknown,Jungle,no,no,0,0
2726,Malgana,5,Nyoongah,Alcheringa,Naval Supplies,Coastline,no,no,0,0
2727,Minang,6,Nyoongah,Alcheringa,Unknown,Coastal Desert,no,no,0,0
2728,Tiwi,5,Gunwinyguan,Alcheringa,Fish,Steppe,no,no,0,0
2729,Yolngu,5,Gunwinyguan,Alcheringa,Cloth,Coastline,no,no,0,0
2730,Awngthim,5,Paman,Alcheringa,Tropical Wood,Savannah,no,no,0,0
2731,Guugu,5,Paman,Alcheringa,Unknown,Jungle,no,no,0,0
2732,Wulgurukaba,5,Paman,Alcheringa,Unknown,Jungle,no,no,0,0
2733,Baiali,8,Paman,Alcheringa,Unknown,Jungle,no,no,0,0
2734,Yuin,8,Aboriginal,Alcheringa,Unknown,Drylands,no,no,0,0
2735,Gunditjmara,5,Kulin,Alcheringa,Unknown,Highlands,no,no,0,0
2736,Nukunu,7,Yura,Alcheringa,Unknown,Grassland,no,no,0,0
2737,Ahuriri,7,Maori,Animism,Naval Supplies,Drylands,no,no,0,0
2738,Pikimai,4,Maori,Animism,Iron,Woods,no,no,0,0
2739,Kirikiriroa,10,Maori,Animism,Fish,Hills,no,no,0,0
2740,Borneo,0,a,a,a,Woods,,,,
2741,Jeju,3,Korean,Confucianism,Fish,Coastline,no,no,0,0
2742,Gyeongwon,3,Manchu,Confucianism,Naval Supplies,Ocean,no,no,0,0
2743,Gyeongseong,3,Manchu,Confucianism,Fur,Hills,no,no,0,0
2744,Yeongbyeon,6,Korean,Confucianism,Naval Supplies,Mountain,no,no,0,0
2745,Gyeongju,12,Korean,Confucianism,Tea,Hills,yes,no,2,0
2746,Vidin,6,Bulgarian,Orthodox,Grain,Farmlands,no,no,0,0
2747,Khara,3,Mongol,Vajrayana,Livestock,Grassland,no,no,0,0
2748,Jianchang,6,Yi,Animism,Grain,Desert,no,no,0,0
2749,Tikhvin,11,Novgorodian,Orthodox,Iron,Highlands,no,no,0,0
2750,Plovdiv,9,Bulgarian,Orthodox,Grain,Woods,no,no,0,0
2751,Cuenca,11,Castillian,Catholic,Wool,Woods,no,no,0,0
2752,Molde,3,Norwegian,Catholic,Fish,Grassland,no,no,0,0
2753,Narbonne,13,Occitain,Catholic,Wine,Highlands,yes,no,0,0
2754,Ciudad,9,Castillian,Catholic,Gold,Farmlands,no,no,0,0
2755,Soria,5,Castillian,Catholic,Wool,Drylands,no,no,0,0
2756,Bonga,6,Sidamo,Fetishist,Coffee,Highlands,no,no,0,0
2757,Anderaccha,11,Sidamo,Coptic,Gold,Highlands,no,no,0,0
2758,Illubabor,7,Sidamo,Coptic,Slaves,Highlands,no,no,0,0
2759,Gambela,3,Sidamo,Fetishist,Slaves,Highlands,no,no,0,0
2760,Angacha,8,Sidamo,Sunni,Grain,Marsh,no,no,0,0
2761,Assela,4,Amhara,Sunni,Coffee,Mountain,no,no,0,0
2762,Nekemte,7,Amhara,Coptic,Gold,Mountain,no,no,0,0
2763,Assosa,6,Amhara,Coptic,Slaves,Highlands,no,no,0,0
2764,Aussa,5,Afar,Sunni,Livestock,Highlands,no,no,0,0
2765,Assab,3,Afar,Sunni,Livestock,Drylands,no,no,0,0
2766,Mendefera,6,Tigray,Coptic,Grain,Coastal Desert,no,no,0,0
2767,Antalo,4,Tigray,Coptic,Copper,Highlands,no,no,0,0
2768,Manadeley,3,Afar,Sunni,Livestock,Desert,no,no,0,0
2769,Lalibela,6,Amhara,Coptic,Grain,Drylands,no,no,0,1
2770,Dangila,5,Amhara,Coptic,Grain,Mountain,no,no,0,0
